"noc_2016","noc_title","harm.rank16","harm.rank06","harm.rank21","diff_21_06","diff_21_16","skill_groups","rank06","rank16","rank21","skill_groups_2","Score21_comp_elec","Score21_eng_tech","Score21_telco","Score21_tech_design","Score21_programming","Score21_inter_comp","Score16_comp_elec","Score16_eng_tech","Score16_telco","Score16_tech_design","Score16_programming","Score16_inter_comp","Score06_comp_elec","Score06_eng_tech","Score06_telco","Score06_tech_design","Score06_programming","Score06_inter_comp","normalized_tech_design06","normalized_tech_design16","normalized_tech_design21","normalized_programming06","normalized_programming16","normalized_programming21","normalized_comp_elec06","normalized_comp_elec16","normalized_comp_elec21","normalized_inter_comp06","normalized_inter_comp16","normalized_inter_comp21","normalized_eng_tech06","normalized_eng_tech16","normalized_eng_tech21","normalized_telco06","normalized_telco16","normalized_telco21","normalized_tech_design_diff","normalized_programming_diff","normalized_comp_elec_diff","normalized_inter_comp_diff","normalized_eng_tech_diff","normalized_telco_diff"
2142,"Metallurgical and materials engineers",22.492577931717,32.3176375263855,24.9456288059802,-7.3720087204053,2.4530508742632,1,27,22,21,"0-1",15.717,23.3805,2.31,7.5456,3.29,17.835,17.591,28.2112,3.8335,6.875,3.9856,17.5848,9.488875,22.4902,0.6996,14.4265,6.16735,15.83925,0.663745111571199,1.18371282051282,0.609851408527542,0.247131917758268,0.18646081871345,0.169185957565522,0.307501486546752,0.534025757947311,0.502530716074637,0.54976332398317,0.599282871556556,0.591038453456609,0.687901106947495,0.936804900410582,0.74109805464259,0.0236431318150691,0.154113030963312,0.112348281372182,-0.573861411985279,-0.0172748611479283,-0.0314950418726743,-0.00824441809994747,-0.195706845767992,-0.0417647495911298
1226,"Conference and event planners",119.909931675109,223.433587704166,122.385050445925,-101.048537258241,2.47511877081601,2,290,134,115,"2-3",13.203,2.7648,6.1258,1.3125,0.5244,16.5239,13.203,2.7648,6.1258,1.3125,0.5244,16.5239,9.1975,1.9323,1.9511,1.75,0.69,14.9778,0.0805152979066023,0.143589743589744,0.106079035953721,0.0276489940173988,0.0245333333333333,0.0269669046040607,0.297657337459627,0.397817186243803,0.420118537167434,0.519558204768583,0.562600057397937,0.546958604748897,0.0554242888523803,0.0915106498890498,0.087071558189409,0.0785807097329283,0.246267276659725,0.306945908271852,-0.0375107076360223,0.00243357127072737,0.0223013509236303,-0.0156414526490403,-0.00443909169964078,0.0606786316121269
6563,"Pet groomers and animal care workers",369.848528707595,344.135254160664,372.351002371431,28.215748210767,2.50247366383599,5,407,412,396,"4-5",5.9055,2.431,1.525975,1.154225,0.219225,6.52125,3.759375,2.1056,1.08915,1.113125,0.0636,4.3497,3.73275,0.494,1.69155,4.293,0.962,2.352675,0.197515527950311,0.352246153846154,0.0932869144942354,0.0385483076010691,0.00297543859649123,0.0112734928715202,0.113029920131897,0.104676194230692,0.180897027392051,0.0768820126227209,0.141651884969002,0.210664425299433,0.0111740781077905,0.0696129366587385,0.0764818598276715,0.0671871433337431,0.0437856287136276,0.0723646856832012,-0.258959239351919,0.008298054275029,0.0762208331613596,0.069012540330431,0.00686892316893305,0.0285790569695736
2224,"Conservation and fishery officers",124.505313303331,156.65471438268,127.153525818254,-29.501188564426,2.648212514923,2,204,141,122,"2-3",10.7968,10.4025305555556,2.660025,2.198175,2.61020833333333,13.5111222222222,11.595612,9.06384,3.216752,2.28,2.3125,12.98182,11.6888333333333,8.7584,3.72526666666667,5.23786666666667,1.09768888888889,10.2451222222222,0.240987654320988,0.429773675213675,0.177661169415292,0.0439854978577595,0.108187134502924,0.134228144778269,0.381827416426791,0.347922012211589,0.341240182001757,0.353615786192924,0.440125307303715,0.445667483831803,0.265433580073714,0.300756055754129,0.329376120057472,0.156461987790674,0.129318742813955,0.13019880665012,-0.252112505798383,0.0260410102753449,-0.00668183020983176,0.00554217652808864,0.0286200643033433,0.000880063836165651
3124,"Allied primary health practitioners",227.484191585208,361.067431026561,230.19680886329,-130.870622163271,2.71261727808167,1,417,290,274,"0-1",10.0621261105372,1.82066534090909,2.41854938016529,1.78072657541323,1.05886704545455,13.5840106404959,8.35,1.632,3.6058,1.125,1.125,8.432,4.5686,1.5369,1.164375,1.365,0.69,7.3359,0.0628019323671498,0.112,0.143922101651053,0.0276489940173988,0.0526315789473684,0.054451500006019,0.141269240644891,0.247174479207085,0.317156619544772,0.251609396914446,0.282805860121919,0.448118029518669,0.0432595573440644,0.0538805989981265,0.0571191877501202,0.0440455391476884,0.144959114920441,0.117884067257605,0.0319221016510525,0.00181992105865063,0.0699821403376877,0.16531216939675,0.0032385887519937,-0.0270750476628362
711,"Construction managers",71.5065804049866,81.0767764136934,74.7149733331839,-6.36180308050949,3.20839292819731,1,79,70,68,"0-1",12.6795,20.5869,4.465,1.215,0.75,16.91,12.8544,19.0688,4.9392,2.35,0.93,14.952,10.4841,18.9514,2.4336,2.35,1.62,16.7534,0.108120542903152,0.192820512820513,0.0981988789971591,0.0649150294321538,0.0435087719298246,0.0385682274085536,0.341125315891185,0.386996240916583,0.402957528552509,0.581816269284712,0.508248360182429,0.559939483084682,0.579027682917074,0.633107003813497,0.65247198710709,0.0997611982230338,0.198563997008997,0.222248665556046,-0.0946216338233537,-0.00494054452127093,0.015961287635926,0.0516911229022531,0.0193649832935926,0.0236846685470491
712,"Home building and renovation managers",71.5065804049866,81.0767764136934,74.7149733331839,-6.36180308050949,3.20839292819731,1,80,71,69,"0-1",12.6795,20.5869,4.465,1.215,0.75,16.91,12.8544,19.0688,4.9392,2.35,0.93,14.952,10.4841,18.9514,2.4336,2.35,1.62,16.7534,0.108120542903152,0.192820512820513,0.0981988789971591,0.0649150294321538,0.0435087719298246,0.0385682274085536,0.341125315891185,0.386996240916583,0.402957528552509,0.581816269284712,0.508248360182429,0.559939483084682,0.579027682917074,0.633107003813497,0.65247198710709,0.0997611982230338,0.198563997008997,0.222248665556046,-0.0946216338233537,-0.00494054452127093,0.015961287635926,0.0516911229022531,0.0193649832935926,0.0236846685470491
7245,"Telecommunications line and cable workers",16.5090664126433,22.9230521079773,19.7753986334919,-3.1476534744854,3.2663322208486,2,24,15,15,"2-3",15.5479,12.198125,19.5615,2.2372,1.9822,12.390675,12.9096,7.9222,24.8746,1.6544,1.0044,11.2132,11.4777,9.4233,16.7112,8.3904,4.914,11.573,0.386031746031746,0.688443076923077,0.180815252750983,0.196908922610866,0.0469894736842105,0.101933253825647,0.374694244361258,0.388709712465816,0.496987398869701,0.400175315568022,0.378971608767362,0.407997478461862,0.285889649825559,0.262832352276804,0.386340780173344,0.726510509034082,1,0.992137830211129,-0.507627824172094,0.0549437801414362,0.108277686403885,0.0290258696944997,0.123508427896539,-0.00786216978887055
2242,"Electronic service technicians (household and business equipment)",35.0205383463007,64.4648446412397,38.3172211637867,-26.147623477453,3.296682817486,2,59,38,35,"2-3",18.4536,12.152875,11.6973,3.26,2.9025,15.4413,18.845575,14.5071,11.80825,3.8822,2.9025,15.24825,15.4767111111111,7.86788888888889,6.86591111111111,9.52176666666667,3.7758,10.3332,0.438084502722184,0.781273162393163,0.263480119778386,0.151300103783905,0.135789473684211,0.149259040071103,0.509801448407067,0.572969210282071,0.592240011539016,0.356704067321178,0.518491817336252,0.510561042235764,0.238036441551108,0.481573632389482,0.38490523837925,0.294328067598072,0.474711151134089,0.591080474620065,-0.517793042614777,0.013469566386892,0.0192708012569455,-0.0079307751004879,-0.0966683940102321,0.116369323485976
2174,"Computer programmers and interactive media developers",4.30586848228041,5.61694601195991,7.64855553877135,2.03160952681144,3.34268705649094,1,1,1,5,"0-1",27.3347138888889,13.2448611111111,4.89263888888889,6.4025,19.4460583333333,26.9232555555556,32.6025,5.5225,4.0527,5.895,21.375,29.1739,27.9822,8.4425,6.9432,18.2052,24.9557,26.8961,0.8375983436853,1.49376,0.517463640147581,1,1,1,0.932301309512548,1,0.883374437436533,0.937450911640954,1,0.896590226704957,0.255714716433156,0.183117633771376,0.41954814890014,0.297720847746308,0.16292523296857,0.24405733292535,-0.976296359852419,0,-0.116625562563467,-0.103409773295043,0.236430515128764,0.0811320999567797
5225,"Audio and video recording technicians",23.8487557522643,21.7982192305709,27.7449144552903,5.9466952247194,3.896158703026,2,20,28,26,"2-3",21.481875,17.66,14.1939,3.63,2.109375,17.775225,20.1802,12.68615,12.600475,4.0725,2.465625,22.756525,21.79415,12.3324,11.826,14.493175,1.5879,20.3096,0.66681274442144,1.18918358974359,0.293384305152006,0.0636287501452574,0.115350877192982,0.108473139586557,0.723237090692866,0.614397506774731,0.691510791602743,0.706507713884993,0.778105971805857,0.589028787560412,0.375389954405331,0.4210841892664,0.559617019656612,0.512063001527629,0.506559904480876,0.718401727127459,-0.895799284591584,-0.00687773760642538,0.0771132848280118,-0.189077184245445,0.138532830390212,0.211841822646583
2255,"Technical occupations in geomatics and meteorology",23.044947948676,43.8078023251401,27.2053011463882,-16.6025011787519,4.1603531977122,2,38,24,25,"2-3",23.45503125,11.9279,3.24303125,3.89295,7.00435625,21.2772,23.999625,10.93125,2.6184375,3.9790625,8.16,22.00455,18.3736,9.84,2.4206,10.797,5.1975,18.3608,0.496756383712905,0.885907692307692,0.314636482297935,0.208269052761493,0.381754385964912,0.360194139600699,0.607673284052056,0.732956855903872,0.756193411287256,0.638176718092567,0.752104879170427,0.706766967850389,0.298709689328632,0.362788835886738,0.377767978376458,0.0991905322119015,0.105265511807225,0.15993087665318,-0.571271210009758,-0.0215602463642137,0.0232365553833842,-0.0453379113200382,0.0149791424897199,0.0546653648459552
7281,"Bricklayers",330.543554877827,278.364431515098,334.970279220354,56.605847705256,4.426724342527,2,354,374,370,"2-3",2.16826666666667,6.09591111111111,0.818088888888889,1.49048888888889,0.194444444444444,3.0498,2.57613333333333,5.61966666666667,0.926933333333333,1.28506666666667,0.194444444444444,2.3296,1.22484444444444,5.38426666666667,0.460111111111111,6.78831111111111,0.747755555555556,0.7084,0.312321652225034,0.55698962962963,0.120464475758527,0.0299633172203367,0.00909681611435995,0.00999917006888425,0.0282999460939106,0.0679470106853989,0.0583856741364315,0.0192286115007013,0.0718027447278612,0.0939525110317293,0.161626230368962,0.18634537618978,0.19274999400756,0.0131301957433193,0.0372642508154235,0.036264010244903,-0.436525153871103,0.0009023539545243,-0.00956133654896737,0.0221497663038682,0.00640461781778001,-0.00100024057052049
9461,"Process control and machine operators, food, beverage and associated products processing",340.506098616343,295.78463789664,345.03714243167,49.25250453503,4.531043815327,4,374,382,382,"4-5",6.2430625,4.17835,1.31008125,0.884225,0.45980625,8.65944375,4.60359375,3.32565625,0.60345,1.0329,0.464025,6.16776875,5.047,2.7462,0.48825,5.4811,1.39201875,4.40529375,0.252178513917644,0.449731282051282,0.0714649413837556,0.0557795914360246,0.0217087719298246,0.023645216018499,0.157432058056408,0.130881716141088,0.191962763725529,0.148853217040673,0.204515376423279,0.282551586467745,0.0804644380041718,0.110141519618916,0.131915980356078,0.0143654193956208,0.024259686587925,0.0613545668581919,-0.378266340667526,0.00193644408867446,0.0610810475844405,0.0780362100444666,0.0217744607371618,0.0370948802702668
5222,"Film and video camera operators",28.5466083229614,67.780624748006,33.096261507381,-34.684363240625,4.5496531844196,2,65,33,28,"2-3",15.4752,7.569,14.5923,4,0.69,16.1304,20.9456,11.2558,13.041,3.71,0.69,10.3766,16.6366,7.1273,8.7612,6.1976,1.1808,11.9616,0.28514377731769,0.508521025641026,0.323288490525627,0.0473158436749921,0.032280701754386,0.0354827692158693,0.548988472505642,0.63815640394471,0.494604198628431,0.413800841514727,0.350044431535671,0.533728934650137,0.215251755179394,0.373569938479119,0.239483268403487,0.377526294533898,0.524269737000796,0.7387192737905,-0.185232535115399,0.00320206746148338,-0.143552205316279,0.183684503114465,-0.134086670075632,0.214449536789704
7232,"Tool and die makers",36.0352260108194,64.6839273460127,40.6612125124204,-24.0227148335923,4.625986501601,2,61,39,39,"2-3",7.9648,10.1378,0.9438,7.92,1.0044,10.4748,9.7636,18.847,1.2397,7.5456,1.215,11.5808,7.1832,15.812,0.899,12.3906,4.0572,8.384,0.570075914423741,1.01666461538462,0.640111211240741,0.162576084822305,0.0568421052631579,0.051650570145535,0.229603902860927,0.291054250620047,0.248403550870016,0.28835904628331,0.391682139905743,0.343584786719899,0.482442052929196,0.62573911425876,0.320977627755288,0.0323962704781303,0.0498379873445201,0.0426750076496786,-0.376553404143875,-0.00519153511762287,-0.0426506997500314,-0.0480973531858438,-0.304761486503471,-0.00716297969484148
1215,"Supervisors, supply chain, tracking and scheduling co-ordination occupations",91.9853643182337,269.345091026047,96.6134753314983,-172.731615694549,4.62811101326456,2,343,91,83,"2-3",12.8618666666666,6.61873888888889,6.82441944444445,1.73131666666667,1.34955555555556,14.408,14.4752,9.3624,4.998,1.8144,2.415,15.3293,7.44,3.66,1.6104,0.8556,0.69,12.3375,0.0393650793650794,0.0702030769230769,0.139928687947131,0.0276489940173988,0.112982456140351,0.0693999540895248,0.238279930267443,0.437307738869419,0.408935744288405,0.426981065918654,0.521294288905255,0.475820970792183,0.108578073948277,0.310673806455042,0.20933653823106,0.0636248705027129,0.200927854116247,0.342574003558517,0.0697256110240545,-0.0435825020508261,-0.0283719945810142,-0.0454733181130728,-0.101337268223982,0.14164614944227
2241,"Electrical and electronics engineering technologists and technicians",21.6320844259262,41.1143364923756,26.3266778927111,-14.7876585996645,4.6945934667849,2,34,21,22,"2-3",21.7749416666667,20.7553666666667,9.39138055555556,5.41016666666667,4.18,18.4172916666667,22.818316,22.598928,7.398336,5.744984,4.351152,19.72236,19.88175,17.33734375,6.69375,7.8694,4.16734375,11.0782,0.362061191626409,0.645694358974359,0.437261153789682,0.166989655669847,0.203562666666667,0.214953587423672,0.658626363230942,0.696287664556903,0.701117896839447,0.382826086956522,0.673193434505842,0.61061539539119,0.529370219789686,0.750372978647072,0.65781653828746,0.286770644940387,0.297425325432369,0.473483522025408,-0.208433205184677,0.0113909207570056,0.00483023228254398,-0.0625780391146521,-0.0925564403596116,0.176058196593039
2113,"Geoscientists and oceanographers",53.1332335675217,35.3953808991298,57.8764318613583,22.4810509622285,4.7431982938366,1,30,50,52,"0-1",16.2855,15.743325,3.31945,1.4175,4.3672,19.4085,14.941,15.21,3.57,1.3125,4.4744,19.6672,17.066325,22.254925,3.4241,5.7164,5.23235,18.81115,0.263004370830458,0.469037948717949,0.114565358830019,0.209665527314401,0.20932865497076,0.224580216984847,0.563506797572875,0.451766707123634,0.521166883023222,0.653967391304348,0.671286163293674,0.643940323597394,0.680662722512445,0.504922999242616,0.498811117597046,0.143241558532774,0.143519895797319,0.163828069221092,-0.35447258988793,0.015251562014087,0.0694001758995884,-0.0273458396962791,-0.00611188164556975,0.0203081734237731
9532,"Furniture and fixture assemblers and inspectors",309.680259107132,259.425214588031,314.464068069796,55.038853481765,4.78380896266401,5,327,360,357,"4-5",5.58708888888889,5.45208888888889,1.61155555555556,1.185,0.622577777777778,8.48075555555556,6.9133,3.6337,0.5628,0.5244,0.75,9.2018,5.904,3.5322,1.0281,3.0544,2.175,7.6,0.140529100529101,0.250617435897436,0.0957742153182169,0.0871544376635398,0.0350877192982456,0.0320156284171271,0.186385934564915,0.20257765720015,0.170459098412365,0.260869565217391,0.309423289040106,0.276543998505755,0.104646225979732,0.120374307391807,0.172324939687857,0.0380634229425295,0.0226254894551068,0.0767291107106836,-0.154843220579219,-0.00307209088111853,-0.0321185587877848,-0.0328792905343507,0.0519506322960504,0.0541036212555768
7304,"Supervisors, railway transport operations",213.09976257904,250.19504439283,218.248346466685,-31.946697926145,5.148583887645,3,313,282,258,"2-3",10.145475,7.228,3.46425,1.37735,0.605,10.308375,9.483,7.1466,3.6225,1.2225,0.49125,8.67,5.412,5.588325,1.87775,5.589625,1.245,6.0816,0.257171612606395,0.458635897435897,0.111320350606368,0.0498884022487849,0.0229824561403509,0.0311117034428999,0.169763639066449,0.282344103578114,0.319888904186827,0.207629733520337,0.291035202915539,0.337989493591091,0.167904214276485,0.237067991868082,0.228665152341916,0.0753608365085775,0.145630482500221,0.171212559072519,-0.347315546829529,0.00812924730254905,0.0375448006087136,0.046954290675552,-0.00840283952616636,0.0255820765722976
5113,"Archivists",117.425025501145,100.775346554899,122.600820346393,21.825473791494,5.17579484524799,1,102,129,117,"0-1",16.016,1.3485,0.648,2.35,1.54,16.9893,15.54,1.6218,2.1875,0.75,2.35,16.498,11.9948,0.7869,1.9176,4.312,5.64,14.652,0.198389694041868,0.353805128205128,0.189931988183806,0.226000472837869,0.109941520467836,0.0791934269455635,0.392164547211373,0.47036035672491,0.512332323669407,0.508134642356241,0.561704511270396,0.56260558940954,0.0201853321765455,0.05354176909074,0.042139893151276,0.0771101473196256,0.0879411126209065,0.0275898412266684,-0.163873140021323,-0.0307480935222728,0.041971966944497,0.000901078139143641,-0.011401875939464,-0.060351271394238
1213,"Supervisors, library, correspondence and related information workers",117.425025501145,100.775346554899,122.600820346393,21.825473791494,5.17579484524799,2,101,128,116,"2-3",16.016,1.3485,0.648,2.35,1.54,16.9893,15.54,1.6218,2.1875,0.75,2.35,16.498,11.9948,0.7869,1.9176,4.312,5.64,14.652,0.198389694041868,0.353805128205128,0.189931988183806,0.226000472837869,0.109941520467836,0.0791934269455635,0.392164547211373,0.47036035672491,0.512332323669407,0.508134642356241,0.561704511270396,0.56260558940954,0.0201853321765455,0.05354176909074,0.042139893151276,0.0771101473196256,0.0879411126209065,0.0275898412266684,-0.163873140021323,-0.0307480935222728,0.041971966944497,0.000901078139143641,-0.011401875939464,-0.060351271394238
2143,"Mining engineers",16.1674433133978,22.1980596873598,21.4587711840309,-0.739288503328901,5.2913278706331,1,22,13,16,"0-1",12.6765,25.2108,2.5988,7.2,7.86,20.14,12.6616,26.738,3.0807,7.86,9.295,18.9312,18.6438,24.7637,2.7456,12.5328,8.7435,16.641,0.576618357487923,1.02833230769231,0.581919282946128,0.35036083940743,0.434853801169591,0.404195023241642,0.616802032514832,0.38101150695477,0.402859184663598,0.577875175315568,0.645837439360463,0.668533725572599,0.757846774838634,0.887867231826094,0.799163737421164,0.113457182490211,0.123849227726275,0.127076462788563,-0.44641302474618,-0.0306587779279486,0.0218476777088285,0.0226962862121367,-0.0887034944049296,0.00322723506228766
